versao;tipo;cnpj;passivoTotal;periodo;ativoTotal;ativoCirc;caixa;aplicacoesFin;disponivel;contasReceber;estoques;ativoLP;passivoCirc;passivoLP;dividaBruta;dividaLiq;patLiq;receitaBruta;cmv;lucroBruto;despesasOper;lucroOper;receitasDespesasFin;impostoRenda;lair;lucroLiq;dividendosPagos;jcp;total_shares;on_shares;pn_shares;ano;trimestre
1.0;1.0;04.423.567/0001-21;54448940000;2025.3T;54448940000;9169745000;2516524000;1420817000;3937341000;2113959000;743199000;45279195000;6824632000;26306519000;33131151000;29193810000;21317789000;4428021000;-3055578000;1372443000;-309844000;1062599000;-373036000;-144867000.0;689563000;544696000;0;0;1932591767;1932591767;0;2025;3
2.0;1.0;89.096.457/0001-55;20525452000;2025.3T;20525452000;8994607000;1720578000;0;1720578000;859583000;5181966000;11530845000;5813497000;9375059000;15188556000;13467978000;5336896000;2379036000;-1756464000;622572000;-338526000;284046000;-337636000;39065000.0;-53590000;-14525000;0;0;443329716;443329716;0;2025;3
1.0;1.0;16.670.085/0001-55;83076114000;2025.3T;83076114000;20052901000;3132846000;7936510000;11069356000;3756153000;0;63023213000;13857166000;44077101000;57934267000;46864911000;25141847000;10731975000;-8595826000;2136149000;-803760000;1332389000;-1220035000;145724000.0;112354000;258078000;0;0;1082620720;1082620720;0;2025;3
1.0;1.0;60.894.730/0001-05;35309875000;2025.3T;35309875000;16354384000;5081832000;954165000;6035997000;3307415000;6089520000;18955491000;3885371000;7787177000;11672548000;5636551000;23637327000;6604238000;-6157734000;446504000;-2516357000;-2069853000;-72297000;-1361188000.0;-2142150000;-3503338000;0;0;1253079108;705260684;547818424;2025;3
1.0;1.0;02.387.241/0001-60;51603310000;2025.3T;51603310000;9099664000;5430144000;0;5430144000;715460000;306337000;42503646000;5497616000;32097897000;37595513000;32165369000;14007797000;3819265000;-1979327000;1839938000;-410955000;1428983000;-836722000;-176365000.0;592261000;415896000;0;0;1854868949;1854868949;0;2025;3
1.0;1.0;17.155.730/0001-64;64750143000;2025.3T;64750143000;13246560000;1451684000;865359000;2317043000;5651733000;0;51503583000;14883615000;21131869000;36015484000;33698441000;28734659000;10619741000;-9019116000;1600625000;-478034000;1122591000;-276062000;-49787000.0;846529000;796742000;0;0;2861781895;956601911;1905179984;2025;3
2.0;1.0;42.150.391/0001-70;87383000000;2025.3T;87383000000;26273000000;6663000000;745000000;7408000000;4184000000;12649000000;61110000000;22352000000;68204000000;90556000000;83148000000;-3173000000;17299000000;-16863000000;436000000;-2123000000;-1687000000;-904000000;2417000000.0;-2591000000;-174000000;0;0;797207834;451668652;345539182;2025;3
;;33.042.730/0001-04;79379103000;2021.4T;79379103000;34972354000;16646480000;2644732000;19291212000;2597838000;10943835000;44406749000;24541616000;31463098000;56004714000;36713502000;23374389000;10360965000;-25837475000;3754888000;-1179931000;2574957000;-460200000;-1053761000.0;2114757000;1060996000;3252566000;352848000;1387524047;1387524047;0;2021;4
;;07.859.971/0001-30;15895635000;2021.4T;15895635000;2135183000;384824000;0;384824000;212069000;0;13760452000;1417130000;7793749000;9210879000;8826055000;6684756000;716958000;-648988000;591540000;98408000;689948000;-223515000;-43355000.0;466433000;423078000;147011000;267019000;1033496721;590714069;442782652;2021;4
;;53.113.791/0001-22;9945025000;2021.4T;9945025000;5486233000;2871072000;388154000;3259226000;1983710000;0;4458792000;3319550000;2139467000;5459017000;2199791000;4486008000;920694000;-1032851000;626246000;-488119000;138127000;3915000;-16213000.0;142042000;125829000;50960000;130243000;617183181;617183181;0;2021;4
;;33.256.439/0001-39;39010357000;2021.4T;39010357000;25024181000;2280074000;1804122000;4084196000;4014160000;3918772000;13986176000;12640230000;15900887000;28541117000;24456921000;10469240000;25345378000;-104827966000;-105739000;701342000;595603000;-130283000;-140150000.0;465320000;390434000;0;0;1115151608;1115151608;0;2021;4
;;50.746.577/0001-15;97842023000;2021.4T;97842023000;27293183000;16174130000;0;16174130000;2580776000;1149304000;70548840000;12957036000;56014965000;68972001000;52797871000;28870022000;6742771000;-18568049000;1441962000;14236000;1456198000;-1122233000;755410000.0;333965000;1089375000;2025443000;0;1874070932;1874070932;0;2021;4
;;16.404.287/0001-55;118975152000;2021.4T;118975152000;34102941000;13590776000;7508275000;21099051000;6531465000;4637485000;84872211000;11551224000;92248798000;103800022000;82700971000;15175130000;11469971000;-20615588000;5776983000;-1022752000;4754231000;-2657320000;216556000.0;2096911000;2313467000;0;0;1361263584;1361263584;0;2021;4
;;09.346.601/0001-25;52531769000;2021.4T;52531769000;21095033000;2560516000;16576854000;19137370000;436258000;0;31436736000;12958993000;17153406000;30112399000;10975029000;22419370000;2960504000;-1039880000;2179143000;-813687000;1365456000;86585000;-360387000.0;1452041000;1091654000;2844502000;850800000;6099000000;6099000000;0;2021;4
;;07.689.002/0001-89;56670203000;2021.4T;56670203000;32790163000;10147201000;4189985000;14337186000;1108324000;11082692000;23880040000;15786779000;25398872000;41185651000;26848465000;15484552000;7284440000;-19130601000;1096363000;-754020000;342343000;-17915000;-307820000.0;324428000;16608000;0;0;740465044;740465044;0;2021;4
;;00.001.180/0001-26;188303069000;2021.4T;188303069000;39744996000;2737253000;15640776000;18378029000;5094976000;1115468000;148558073000;23883372000;88002933000;111886305000;93508276000;76416764000;11491935000;-11961049000;6715208000;-4986008000;1729200000;-934573000;-184618000.0;794627000;610009000;0;0;1568930910;1288842596;280088314;2021;4
;;61.079.117/0001-05;8031764000;2021.4T;8031764000;3224388000;583176000;0;583176000;750778000;1009261000;4807376000;4291317000;273236000;4564553000;3981377000;3467211000;889005000;-1991914000;346358000;-206981000;139377000;83764000;29696000.0;223141000;303057000;136175000;102237000;588062222;302010689;286051533;2021;4
;;84.429.695/0001-11;23932787000;2021.4T;23932787000;15945946000;2714427000;502708000;3217135000;4317393000;6497048000;7986841000;7927884000;1994231000;9922115000;6704980000;14010672000;6540010000;-16602381000;1807897000;-822749000;985148000;17527000;-108749000.0;1002675000;893926000;663691000;307294000;4197317998;4197317998;0;2021;4
;;08.807.432/0001-10;9897795000;2021.4T;9897795000;2973560000;905461000;908779000;1814240000;957746000;0;6924235000;1865939000;4790272000;6656211000;4841971000;3241584000;1050347000;-2002255000;507403000;-479382000;28021000;-150173000;47802000.0;-122152000;-74350000;155989000;0;309088851;309088851;0;2021;4
;;97.837.181/0001-47;13420331000;2021.4T;13420331000;4661437000;1421302000;0;1421302000;1510596000;1433223000;8758894000;3371691000;4313729000;7685420000;6264118000;5734911000;2250839000;-5300393000;791063000;-508538000;282525000;-17703000;316225000.0;264822000;581047000;0;0;760962951;760962951;0;2021;4
;;00.864.214/0001-06;54258000000;2021.4T;54258000000;16109077000;773505000;5149162000;5922667000;4370534000;134558000;38148923000;12651380000;32521060000;45172440000;39249773000;9085560000;7112345000;-20777842000;1508442000;-410290000;1098152000;-734406000;-35155000.0;363746000;328591000;1270422000;0;1814642740;756010104;1058632636;2021;4
;;03.220.438/0001-73;61714300000;2021.4T;61714300000;21690029000;2996589000;7374627000;10371216000;9593193000;203710000;40024271000;12989443000;34120385000;47109828000;36738612000;14604472000;8057194000;-17345410000;2413810000;-487509000;1926301000;166788000;-466625000.0;2093089000;1626464000;-9521000;0;1010539585;1010539585;0;2021;4
;;10.629.105/0001-68;12221416000;2021.4T;12221416000;6106295000;970681000;3680185000;4650866000;915033000;217536000;6115121000;1085997000;4515170000;5601167000;950301000;6620249000;1778315000;-1883358000;1053307000;-101785000;951522000;-136388000;65698000.0;815134000;880832000;0;0;882646385;882646385;0;2021;4
;;02.800.026/0001-40;28512853000;2021.4T;28512853000;6967942000;1601468000;2425201000;4026669000;2025689000;366280000;21544911000;4087999000;10654190000;14742189000;10715520000;13770664000;1497580000;-1903710000;876380000;-775263000;101117000;-155336000;-49095000.0;-54219000;70333000;0;0;1876606210;1876606210;0;2021;4
;;33.611.500/0001-19;73814613000;2021.4T;73814613000;32640477000;4160654000;2626212000;6786866000;5414075000;16861488000;41174136000;14036814000;16962150000;30998964000;24212098000;42815649000;21554924000;-57527721000;5187115000;-673439000;4513676000;-615197000;-338495000.0;3898479000;3559984000;0;0;1719658728;573627483;1146031245;2021;4
;;02.558.157/0001-62;115663533000;2021.4T;115663533000;21060168000;6448483000;30109000;6478592000;8100269000;639825000;94603365000;22459398000;23197939000;45657337000;39178745000;70006196000;11500942000;-24781369000;4814160000;-2954408000;1859752000;-400263000;1168089000.0;1459489000;2627578000;1500000000;2315000000;1690984923;1690984923;0;2021;4
;;60.840.055/0001-31;6073770000;2021.4T;6073770000;1742471000;33722000;763372000;797094000;793851000;72610000;4331299000;1206874000;3012413000;4219287000;3422193000;1854483000;1017947000;-2745758000;274851000;-120098000;154753000;-55386000;-28372000.0;99367000;70995000;5169000;72398000;315654796;315654796;0;2021;4
;;08.312.229/0001-73;5075498000;2021.4T;5075498000;2203071000;62045000;835645000;897690000;336533000;923318000;2872427000;470140000;236297000;706437000;-191253000;4369061000;176398000;-516063000;77170000;-26823000;50347000;34109000;-6555000.0;84456000;77901000;102155000;0;220989103;220989103;0;2021;4
;;07.526.557/0001-00;138602483000;2021.4T;138602483000;38627141000;16627698000;1914607000;18542305000;4791634000;11000346000;99975342000;38866406000;15718460000;54584866000;36042561000;84017617000;22010833000;-35659744000;11514759000;-6423024000;5091735000;-987528000;-357234000.0;4104207000;3746973000;2607829000;7400137000;15750216851;15750216851;0;2021;4
;;33.000.167/0001-01;972951000000;2021.4T;972951000000;168247000000;58410000000;3630000000;62040000000;35538000000;40486000000;804704000000;134913000000;448457000000;583370000000;521330000000;389581000000;134190000000;-233031000000;59047000000;-758000000;58289000000;-13804000000;-12762000000.0;44485000000;31723000000;70518000000;0;13044496930;7442454142;5602042788;2021;4
;;67.620.377/0001-14;20069462000;2021.4T;20069462000;13767100000;6075633000;1226376000;7302009000;2598563000;2115294000;6302362000;7238370000;12176961000;19415331000;12113322000;654131000;7505928000;-22320336000;1401547000;-766762000;634785000;-542571000;58075000.0;92214000;150289000;0;0;607283407;607283407;0;2021;4
;;92.690.783/0001-09;74612666000;2021.4T;74612666000;33428447000;4162748000;3392284000;7555032000;5414075000;16861488000;41184219000;14041043000;16948561000;30989604000;23434572000;43623062000;21554924000;-57527721000;5187115000;-687145000;4499970000;-596253000;-338495000.0;3903717000;3565222000;0;0;1087243204;365111201;722132003;2021;4
;;89.637.490/0001-45;42075707000;2021.4T;42075707000;13892141000;6405200000;2017235000;8422435000;2808514000;2003394000;28183566000;5570841000;29418639000;34989480000;26567045000;7086227000;4581057000;-8938543000;2455122000;-624649000;1830473000;-389612000;-390755000.0;1440861000;1050106000;300000000;102000000;5617892756;2081728595;3536164161;2021;4
;;02.429.144/0001-93;66119878000;2021.4T;66119878000;15552504000;2199952000;585858000;2785810000;5425177000;150867000;50567374000;12913717000;36400283000;49314000000;46528190000;16805878000;10919332000;-29952666000;2714931000;-633046000;2081885000;-472773000;-278448000.0;1609112000;1330664000;0;0;1152254440;1152254440;0;2021;4
;;04.423.567/0001-21;18244555000;2021.4T;18244555000;3189501000;992290000;685447000;1677737000;718835000;520033000;15055054000;1436538000;7811394000;9247932000;7570195000;8996623000;1682451000;-3181706000;677592000;8665000;686257000;-152233000;-44611000.0;534024000;489413000;0;0;1283339183;1283339183;0;2021;4
;;89.096.457/0001-55;12866343000;2021.4T;12866343000;5109406000;139780000;0;139780000;330508000;2806365000;7756937000;3831980000;5258287000;9090267000;8950487000;3776076000;1927600000;-4076725000;549542000;-146683000;402859000;-166262000;-43637000.0;236597000;192960000;0;0;190595000;190595000;0;2021;4
;;16.670.085/0001-55;25312056000;2021.4T;25312056000;6942865000;444139000;4565393000;5009532000;1310359000;0;18369191000;4984500000;12710466000;17694966000;12685434000;7617090000;2636255000;-6202570000;1181527000;-407907000;773620000;-155980000;-175519000.0;617640000;442121000;206200000;251656000;758466670;758466670;0;2021;4
;;60.894.730/0001-05;39481569000;2021.4T;39481569000;19999470000;6341017000;682532000;7023549000;3563328000;7516240000;19482099000;6331989000;8791077000;15123066000;8099517000;24358503000;8049214000;-22462636000;2033282000;198531000;2231813000;309310000;-53018000.0;2541123000;2488105000;1912358000;673812000;1253079108;705260684;547818424;2021;4
;;02.387.241/0001-60;48174554000;2021.4T;48174554000;12381244000;9448193000;0;9448193000;482112000;228923000;35793310000;4440992000;28714999000;33155991000;23707798000;15018563000;1512218000;-5352040000;141244000;-202781000;-61537000;-445152000;122805000.0;-506689000;-383884000;41983000;0;1854158791;1854158791;0;2021;4
;;17.155.730/0001-64;52045808000;2021.4T;52045808000;12949150000;825208000;1724088000;2549296000;4765072000;0;39096658000;10687593000;21896450000;32584043000;30034747000;19461765000;9656728000;-26923870000;1814826000;-977126000;1369139000;-310811000;-95926000.0;1058328000;1383453000;0;0;1693362068;566036634;1127325434;2021;4
;;42.150.391/0001-70;92564368000;2021.4T;92564368000;39293445000;8680686000;3492710000;12173396000;7731037000;16335101000;53270923000;25193523000;61167017000;86360540000;74187144000;6203828000;28212105000;-73568231000;6701842000;-2979916000;3721926000;-2473703000;-780024000.0;1248223000;468199000;0;0;797207834;451668652;345539182;2021;4
;;33.042.730/0001-04;85354359000;2022.4T;85354359000;30612360000;11991356000;1456485000;13447841000;3233164000;11289229000;54741999000;22475119000;41063196000;63538315000;50090474000;21816044000;11129283000;-31054016000;3281927000;-2093997000;1187930000;-1181282000;190144000.0;6648000;196792000;2431514000;855788000;1326093947;1326093947;0;2022;4
;;07.859.971/0001-30;17309081000;2022.4T;17309081000;3089668000;1083174000;0;1083174000;202942000;0;14219413000;1021517000;9717088000;10738605000;9655431000;6570476000;509356000;-498448000;312260000;-88194000;224066000;-163042000;-38208000.0;61024000;22816000;0;404753000;1033496721;590714069;442782652;2022;4
;;53.113.791/0001-22;10616193000;2022.4T;10616193000;6230161000;2735765000;0;2735765000;475648000;0;4386032000;3336366000;2694978000;6031344000;3295579000;4584849000;922431000;-1145269000;660547000;-493030000;167517000;5026000;-11041000.0;172543000;153415000;0;187781000;617183181;617183181;0;2022;4
;;33.256.439/0001-39;36441003000;2022.4T;36441003000;18564600000;5621769000;520352000;6142121000;5072139000;4906083000;17876403000;12766252000;11499783000;24266035000;18123914000;12174968000;35957308000;-136276257000;2450831000;-1042090000;1408741000;-220984000;-343726000.0;1187757000;836383000;-1000;450004000;1115204291;1115204291;0;2022;4
;;50.746.577/0001-15;134484992000;2022.4T;134484992000;25577934000;13301716000;0;13301716000;3769908000;1869059000;108907058000;15798213000;70517380000;86315593000;73013877000;48169399000;10754093000;-30753137000;2167915000;998256000;3166171000;-1312052000;-101816000.0;1854119000;1752303000;1219772000;0;1874070932;1874070932;0;2022;4
;;16.404.287/0001-55;133197968000;2022.4T;133197968000;37122650000;9505951000;7546639000;17052590000;9607012000;5728261000;96075318000;14492543000;85539060000;100031603000;82979013000;33166365000;14369707000;-24821288000;7576854000;-277969000;7298885000;1999957000;-1839952000.0;9298842000;7458890000;0;0;1361263584;1361263584;0;2022;4
;;09.346.601/0001-25;47594773000;2022.4T;47594773000;17129613000;2613794000;12290717000;14904511000;503840000;0;30465160000;9306446000;18005184000;27311630000;12407119000;20283143000;3073784000;-1018969000;2307531000;-975747000;1331784000;48599000;-376401000.0;1380383000;1003982000;414714000;1352700000;5819000000;5819000000;0;2022;4
;;07.689.002/0001-89;52918325000;2022.4T;52918325000;30036698000;9479949000;2579508000;12059457000;1324042000;12152115000;22881627000;16786744000;21394800000;38181544000;26122087000;14736781000;10456611000;-18738793000;1999920000;-1255563000;744357000;-222574000;-401518000.0;521783000;120265000;0;0;740465044;740465044;0;2022;4
;;00.001.180/0001-26;270217462000;2022.4T;270217462000;49623127000;13837527000;12193654000;26031181000;4794924000;429310000;220594335000;26440876000;132747950000;159188826000;133157645000;111028636000;8003856000;-15857610000;3523929000;-3268451000;255478000;-1575820000;754065000.0;-1320342000;-478623000;0;0;2196606250;1916517936;280088314;2022;4
;;61.079.117/0001-05;8499680000;2022.4T;8499680000;3773385000;647517000;0;647517000;1111694000;1381573000;4726295000;1494762000;1245160000;2739922000;2092405000;5759758000;1103382000;-2254163000;416049000;-429173000;-13124000;-2714000;-5011000.0;-15838000;-20977000;0;5000;683062222;339510689;343551533;2022;4
;;84.429.695/0001-11;28134660000;2022.4T;28134660000;19653210000;4451002000;531826000;4982828000;5614423000;7644361000;8481450000;10262877000;2623428000;12886305000;7903477000;15248355000;7979637000;-21209235000;2414997000;-1009386000;1405611000;-3839000;-182706000.0;1401772000;1219066000;553650000;594845000;4197317998;4197317998;0;2022;4
;;08.807.432/0001-10;9049207000;2022.4T;9049207000;2100461000;401050000;384781000;785831000;1055886000;0;6948746000;1107611000;4981537000;6089148000;5303317000;2960059000;1101622000;-1982472000;594959000;-520569000;74390000;-177553000;18874000.0;-103163000;-84289000;0;0;309088851;309088851;0;2022;4
;;97.837.181/0001-47;15624811000;2022.4T;15624811000;5173901000;1771730000;0;1771730000;1465512000;1604707000;10450910000;3264920000;6398327000;9663247000;7891517000;5961564000;1980439000;-5614863000;614079000;-281049000;333030000;-177021000;61859000.0;156009000;217868000;0;0;820566246;820566246;0;2022;4
;;00.864.214/0001-06;59670668000;2022.4T;59670668000;14724256000;916207000;4835505000;5751712000;3963073000;145421000;44946412000;13224880000;33962036000;47186916000;41435204000;12483752000;6661716000;-19312220000;1762475000;-524050000;1238425000;-924353000;68823000.0;314072000;382895000;710041000;0;2039086540;800898864;1238187676;2022;4
;;03.220.438/0001-73;90617397000;2022.4T;90617397000;21689299000;3166362000;4714434000;7880796000;11490422000;278860000;68928098000;22099849000;49950568000;72050417000;64169621000;18566980000;7916935000;-18565736000;2458834000;-857343000;1601491000;-677677000;-152460000.0;923814000;771354000;0;0;1010539585;1010539585;0;2022;4
;;10.629.105/0001-68;20302520000;2022.4T;20302520000;10602627000;9612961000;0;9612961000;166304000;0;9699893000;1387739000;9022764000;10410503000;797542000;9892017000;973709000;-2106303000;599148000;66117000;665265000;14173000;247270000.0;679438000;926708000;0;0;887229147;887229147;0;2022;4
;;02.800.026/0001-40;26396751000;2022.4T;26396751000;5059727000;121772000;2007061000;2128833000;2011108000;426322000;21337024000;4069278000;9086085000;13155363000;11026530000;13241388000;1695960000;-1864883000;1125671000;-1077422000;48249000;-239994000;5654000.0;-191745000;-186091000;-924000;0;1876606210;1876606210;0;2022;4
;;33.611.500/0001-19;73798652000;2022.4T;73798652000;31257422000;2475863000;2959135000;5434998000;4999004000;17817585000;42541230000;13462581000;14037878000;27500459000;22065461000;46298193000;17964045000;-63661156000;2928267000;-443493000;2484774000;-497769000;-768583000.0;1987005000;1218422000;0;0;1757067050;600526442;1156540608;2022;4
;;02.558.157/0001-62;119121483000;2022.4T;119121483000;17283910000;2273834000;1016000;2274850000;8691114000;789724000;101837573000;22170720000;28494916000;50665636000;48390786000;68455847000;12659238000;-27431680000;5405522000;-3444829000;1960693000;-603742000;-231074000.0;1356951000;1125877000;1000000000;1645000000;1676938271;1676938271;0;2022;4
;;60.840.055/0001-31;7791770000;2022.4T;7791770000;2391404000;17256000;1292234000;1309490000;856849000;96576000;5400366000;1234135000;3856550000;5090685000;3781195000;2701085000;1114747000;-3252930000;249933000;-141600000;108333000;-78211000;174000.0;30122000;30296000;0;107898000;315654796;315654796;0;2022;4
;;08.312.229/0001-73;5533594000;2022.4T;5533594000;2337621000;49103000;719574000;768677000;322498000;1209550000;3195973000;475669000;518981000;994650000;225973000;4538944000;310897000;-737031000;76990000;-51758000;25232000;18901000;-10100000.0;44133000;34033000;7484000;0;220989103;220989103;0;2022;4
;;07.526.557/0001-00;137958083000;2022.4T;137958083000;37816711000;14926435000;454497000;15380932000;5349105000;12923025000;100141372000;40540538000;14089718000;54630256000;39249324000;83327827000;22693038000;-40422069000;11707782000;-6300320000;5407462000;-1079931000;755868000.0;4327531000;5083399000;341242000;11999808000;15753833284;15753833284;0;2022;4
;;33.000.167/0001-01;976709000000;2022.4T;976709000000;163052000000;41723000000;14470000000;56193000000;26142000000;45804000000;813657000000;163731000000;448593000000;612324000000;556131000000;364385000000;158579000000;-307156000000;76637000000;-18826000000;57811000000;1490000000;-15799000000.0;59301000000;43502000000;224412000000;0;13044496930;7442454142;5602042788;2022;4
;;67.620.377/0001-14;21400128000;2022.4T;21400128000;12986719000;5234456000;1837007000;7071463000;2487540000;1658467000;8413409000;8129741000;12207892000;20337633000;13266170000;1062495000;6839176000;-25240352000;1334864000;-837238000;497626000;-562390000;39080000.0;-64764000;-25684000;27288000;0;607283407;607283407;0;2022;4
;;92.690.783/0001-09;74769525000;2022.4T;74769525000;32219794000;2475896000;3869964000;6345860000;4999004000;17817585000;42549731000;13493868000;13986545000;27480413000;21134553000;47289112000;17964045000;-63661156000;2928267000;-468774000;2459493000;-483571000;-768582000.0;1975922000;1207340000;0;0;1033840804;365111201;668729603;2022;4
;;89.637.490/0001-45;47577358000;2022.4T;47577358000;12504004000;4683945000;1818368000;6502313000;2674899000;2442005000;35073354000;6461750000;29547342000;36009092000;29506779000;11568266000;5083386000;-10517844000;1874463000;-767247000;1107216000;-30644000;-286948000.0;1076572000;789624000;-399216000;0;5617892756;2081728595;3536164161;2022;4
;;02.429.144/0001-93;71146081000;2022.4T;71146081000;15180037000;3746158000;856244000;4602402000;5071130000;190310000;55966044000;14879172000;38726965000;53606137000;49003735000;17539944000;10736543000;-27517744000;3478511000;-243324000;3235187000;-1350929000;-509217000.0;1884259000;1375042000;0;0;1152254440;1152254440;0;2022;4
;;04.423.567/0001-21;41713969000;2022.4T;41713969000;5583686000;1291295000;731310000;2022605000;1270137000;673065000;36130283000;5026873000;22951078000;27977951000;25955346000;13736018000;2316953000;-4251279000;631500000;-453124000;178376000;-395727000;24563000.0;-217351000;-192788000;0;0;1584572378;1584572378;0;2022;4
;;89.096.457/0001-55;14868389000;2022.4T;14868389000;7032683000;1235775000;0;1235775000;502807000;3343980000;7835706000;4589690000;5382267000;9971957000;8736182000;4896432000;2322160000;-6458411000;557027000;-223883000;333144000;-223129000;22418000.0;110015000;132433000;0;0;190595000;190595000;0;2022;4
;;16.670.085/0001-55;65656631000;2022.4T;65656631000;11688910000;1505623000;4053777000;5559400000;2480213000;122570000;53967721000;11236806000;33849220000;45086026000;39526626000;20570605000;5885539000;-11135459000;1971401000;-745567000;1225834000;-748003000;-34381000.0;477831000;443450000;0;836133000;988435930;988435930;0;2022;4
;;60.894.730/0001-05;40000451000;2022.4T;40000451000;20358661000;2916047000;2156314000;5072361000;3547946000;9965172000;19641790000;5392626000;8720075000;14112701000;9040340000;25887750000;7659976000;-26790835000;773152000;-1795815000;-1022663000;187966000;-4088000.0;-834697000;-838785000;733044000;0;1253079108;705260684;547818424;2022;4
;;02.387.241/0001-60;45951745000;2022.4T;45951745000;9754895000;7385421000;0;7385421000;561641000;225813000;36196850000;5690421000;24850874000;30541295000;23155874000;15410450000;2219916000;-6695148000;585228000;303979000;889207000;-625020000;-21182000.0;264187000;243005000;126274000;0;1854158791;1854158791;0;2022;4
;;17.155.730/0001-64;53670837000;2022.4T;53670837000;13465203000;1440661000;1744546000;3185207000;4915339000;0;40205634000;11205178000;20682393000;31887571000;28702364000;21783266000;9178669000;-27652015000;2773400000;-286486000;2486914000;-900374000;-179973000.0;1586540000;1406567000;248813000;1738650000;2201370688;735847624;1465523064;2022;4
;;42.150.391/0001-70;88048858000;2022.4T;88048858000;34457656000;12466474000;2295497000;14761971000;4117204000;14030064000;53591202000;24185247000;57755394000;81940641000;67178670000;6108217000;18989757000;-85160548000;-78308000;-1764750000;-1843058000;-383864000;343643000.0;-2226922000;-1883279000;0;0;797207834;451668652;345539182;2022;4
;;33.042.730/0001-04;91529720000;2023.4T;91529720000;33077700000;16046218000;1533004000;17579222000;3269764000;9557578000;58452020000;25017103000;46827779000;71844882000;54265660000;19684838000;12005121000;-33475189000;3668791000;-1851045000;1817746000;-552371000;-414270000.0;1265375000;851105000;3317103000;144694000;1326093947;1326093947;0;2023;4
;;07.859.971/0001-30;19448656000;2023.4T;19448656000;3503237000;1306121000;0;1306121000;282010000;0;15945419000;1750274000;11019072000;12769346000;11463225000;6679310000;1304231000;-1240720000;665554000;48903000;714457000;-196307000;-36356000.0;518150000;481794000;0;416728000;1033496721;590714069;442782652;2023;4
;;53.113.791/0001-22;8828860000;2023.4T;8828860000;3906298000;3129162000;0;3129162000;538528000;0;4922562000;1348729000;2467460000;3816189000;687027000;5012671000;1191574000;-1361034000;821939000;-685485000;136454000;-1141000;-9099000.0;135313000;126214000;0;265670000;617183181;617183181;0;2023;4
;;33.256.439/0001-39;38251974000;2023.4T;38251974000;18648895000;5925688000;292934000;6218622000;5618394000;4291431000;19603079000;11229658000;12992490000;24222148000;18003526000;14029826000;33420872000;-116730469000;3068964000;-1261717000;1807247000;-170199000;-523054000.0;1637048000;1113994000;598914000;0;1115404268;1115404268;0;2023;4
;;50.746.577/0001-15;139865382000;2023.4T;139865382000;28610189000;14658481000;0;14658481000;3330488000;1792714000;111255193000;16158805000;72725397000;88884202000;74225721000;50981180000;9573144000;-28549896000;2245962000;1679221000;3925183000;-510771000;563379000.0;3414412000;4023210000;2302951000;0;1874070932;1874070932;0;2023;4
;;16.404.287/0001-55;143593025000;2023.4T;143593025000;38569072000;8345871000;12823886000;21169757000;6848454000;5946948000;105023953000;14795040000;83987685000;98782725000;77612968000;44810300000;10371545000;-25076675000;3595981000;-438153000;3157828000;2269458000;-912564000.0;5427286000;4514722000;0;1500000000;1304117615;1304117615;0;2023;4
;;09.346.601/0001-25;49421622000;2023.4T;49421622000;18843820000;1788906000;14199566000;15988472000;566045000;0;30577802000;12154194000;16981329000;29135523000;13147051000;20286099000;2493567000;-991226000;2242183000;-1071056000;1171127000;24538000;-279860000.0;1195665000;915805000;816800000;1003150000;5546500000;5546500000;0;2023;4
;;07.689.002/0001-89;52201228000;2023.4T;52201228000;29316115000;7887311000;2525758000;10413069000;1094033000;12761730000;22885113000;17746077000;19740921000;37486998000;27073929000;14714230000;9728695000;-21607123000;1671112000;-648317000;1022795000;-205365000;156187000.0;817430000;973617000;66646000;0;740465044;740465044;0;2023;4
;;00.001.180/0001-26;267057654000;2023.4T;267057654000;47897131000;13494059000;5920171000;19414230000;5210482000;426690000;219160523000;27159791000;127433219000;154593010000;135178780000;112464644000;9922115000;-18673499000;4391069000;-4235474000;155595000;-2191552000;3264741000.0;-2035957000;893407000;0;0;2307099812;2027011498;280088314;2023;4
;;61.079.117/0001-05;6327389000;2023.4T;6327389000;3199595000;922525000;0;922525000;883735000;997680000;3127794000;985107000;1614815000;2599922000;1677397000;3727467000;1009151000;-2237931000;366577000;-1986868000;-1620291000;-27341000;41416000.0;-1647632000;-1606216000;271000;7000;683062222;339510689;343551533;2023;4
;;84.429.695/0001-11;31496270000;2023.4T;31496270000;21562311000;6488454000;592770000;7081224000;6070556000;7116286000;9933959000;11219689000;2421805000;13641494000;6560270000;17854776000;8561285000;-21702737000;2885431000;-1223941000;1661490000;-9138000;135643000.0;1652352000;1787995000;609303000;797399000;4197317998;4197317998;0;2023;4
;;08.807.432/0001-10;9287596000;2023.4T;9287596000;2109291000;501971000;196375000;698346000;1206679000;0;7178305000;1430185000;4800326000;6230511000;5532165000;3057085000;1229686000;-2077284000;689413000;-665520000;23893000;-173819000;29668000.0;-149926000;-120258000;0;0;309088851;309088851;0;2023;4
;;97.837.181/0001-47;17920591000;2023.4T;17920591000;5761356000;2785454000;0;2785454000;1223276000;1403387000;12159235000;3608696000;7789817000;11398513000;8613059000;6522078000;1948683000;-5007542000;505117000;-265883000;239234000;-150487000;106686000.0;88747000;195433000;0;0;820566246;820566246;0;2023;4
